test_name	exit_code	elapsed_us
built_ins_RegExp_property_escapes_generated_Script_Extensions___Tirhuta_js	0	37346
built_ins_RegExp_property_escapes_generated_Script_Extensions___Nabataean_js	0	41643
built_ins_RegExp_property_escapes_generated_Script_Extensions___Soyombo_js	0	37925
annexB_language_global_code_if_stmt_else_decl_global_skip_early_err_block_js	0	13264
built_ins_RegExp_property_escapes_generated_Script_Extensions___Osage_js	0	44939
built_ins_AsyncFunction_instance_length_js	0	30537
built_ins_RegExp_property_escapes_generated_Script_Extensions___Sunuwar_js	0	36095
built_ins_RegExp_property_escapes_generated_Script_Extensions___Syloti_Nagri_js	0	35394
built_ins_RegExp_property_escapes_generated_Script_Extensions___Tagbanwa_js	0	38789
built_ins_RegExp_property_escapes_generated_Script_Extensions___Tangsa_js	0	36571
built_ins_RegExp_property_escapes_generated_Script_Extensions___Tai_Tham_js	0	46144
built_ins_RegExp_property_escapes_generated_Script_Extensions___Multani_js	0	36506
built_ins_RegExp_property_escapes_generated_Script_Extensions___Tai_Yo_js	0	36683
built_ins_RegExp_property_escapes_generated_Script_Extensions___Tangut_js	0	39353
built_ins_RegExp_property_escapes_generated_Script_Extensions___Takri_js	0	42258
built_ins_RegExp_property_escapes_generated_Script_Extensions___Old_North_Arabian_js	0	39696
built_ins_RegExp_property_escapes_generated_Script_Extensions___Saurashtra_js	0	39013
built_ins_RegExp_property_escapes_generated_Script_Extensions___Latin_js	0	39291
built_ins_RegExp_property_escapes_generated_Script_Extensions___Toto_js	0	33187
built_ins_RegExp_property_escapes_generated_Script_Extensions___Bopomofo_js	0	40921
built_ins_RegExp_property_escapes_generated_Script_Extensions___Anatolian_Hieroglyphs_js	0	42066
language_statements_class_async_gen_method_yield_star_next_then_non_callable_number_fulfillpromise_js	0	12159
built_ins_RegExp_property_escapes_unsupported_binary_property_Other_Uppercase_negated_js	1	7689
built_ins_RegExp_property_escapes_generated_Script_Extensions___Chorasmian_js	0	38845
built_ins_RegExp_property_escapes_generated_Script___Ugaritic_js	0	36377
built_ins_RegExp_property_escapes_loose_matching_09_js	1	11332
built_ins_RegExp_property_escapes_generated_Script_Extensions___Bamum_js	0	31799
built_ins_RegExp_property_escapes_generated_Script_Extensions___Inscriptional_Parthian_js	0	47909
built_ins_RegExp_property_escapes_generated_Script___Tagbanwa_js	0	36484
built_ins_RegExp_property_escapes_generated_Script___Tangsa_js	0	39060
built_ins_RegExp_property_escapes_generated_Script___Yi_js	0	41591
built_ins_RegExp_property_escapes_generated_Script_Extensions___Hanunoo_js	0	35120
built_ins_RegExp_property_escapes_generated_Script___Tirhuta_js	0	35352
built_ins_RegExp_property_escapes_generated_Script_Extensions___Caucasian_Albanian_js	0	32255
built_ins_RegExp_property_escapes_generated_Script_Extensions___Cham_js	0	22740
built_ins_RegExp_property_escapes_generated_Script___Soyombo_js	0	38985
built_ins_RegExp_property_escapes_generated_Script___Takri_js	0	35806
built_ins_RegExp_property_escapes_generated_Script_Extensions___Avestan_js	0	42829
built_ins_RegExp_property_escapes_generated_Script_Extensions___Buginese_js	0	33843
built_ins_DataView_prototype_getUint8_detached_buffer_after_toindex_byteoffset_js	0	10541
built_ins_RegExp_property_escapes_generated_Script___Telugu_js	0	41151
built_ins_TypedArray_prototype_byteOffset_BigInt_resizable_array_buffer_auto_js	0	15874
built_ins_RegExp_property_escapes_generated_Script___Tamil_js	0	37369
built_ins_RegExp_property_escapes_generated_Script_Extensions___Batak_js	0	42335
built_ins_RegExp_property_escapes_generated_Script___Tifinagh_js	0	35294
built_ins_RegExp_property_escapes_generated_Script_Extensions___Hiragana_js	0	37666
built_ins_RegExp_property_escapes_generated_Script___Todhri_js	0	35276
built_ins_RegExp_property_escapes_generated_Script_Extensions___Gunjala_Gondi_js	0	42203
built_ins_RegExp_property_escapes_generated_Script___Tai_Viet_js	0	37041
built_ins_RegExp_property_escapes_generated_Script___Toto_js	0	31736
built_ins_RegExp_property_escapes_generated_Script___Yezidi_js	0	34889
built_ins_RegExp_property_escapes_generated_Script___Warang_Citi_js	0	34386
built_ins_RegExp_property_escapes_generated_Script_Extensions___Bhaiksuki_js	0	36507
built_ins_TypedArray_prototype_lastIndexOf_BigInt_tointeger_fromindex_js	0	16617
built_ins_RegExp_property_escapes_generated_Script_Extensions___Ahom_js	0	28167
built_ins_RegExp_property_escapes_generated_Script_Extensions___Gurmukhi_js	0	37728
built_ins_RegExp_property_escapes_generated_Script___Vai_js	0	35385
built_ins_RegExp_property_escapes_generated_Script_Extensions___Beria_Erfe_js	0	35648
built_ins_RegExp_property_escapes_generated_Script_Extensions___Greek_js	0	38515
language_statements_class_elements_async_gen_private_method_yield_star_getiter_async_not_callable_string_throw_js	0	16415
built_ins_RegExp_property_escapes_generated_Script___Vithkuqi_js	0	32301
built_ins_RegExp_property_escapes_generated_Script_Extensions___Cypriot_js	0	37041
built_ins_RegExp_property_escapes_generated_Script_Extensions___Brahmi_js	0	36789
built_ins_RegExp_property_escapes_generated_Script_Extensions___Carian_js	0	34480
built_ins_RegExp_property_escapes_generated_Script_Extensions___Canadian_Aboriginal_js	0	35127
built_ins_RegExp_property_escapes_generated_Script_Extensions___Cyrillic_js	0	32826
built_ins_RegExp_property_escapes_generated_Script_Extensions___Cherokee_js	0	52036
built_ins_RegExp_property_escapes_generated_Script_Extensions___Devanagari_js	0	38910
built_ins_RegExp_property_escapes_generated_Script_Extensions___Common_js	0	53267
built_ins_RegExp_property_escapes_generated_Script_Extensions___Chakma_js	0	44000
built_ins_BigInt_asUintN_bits_toindex_toprimitive_js	0	20651
built_ins_RegExp_property_escapes_generated_Script_Extensions___Cypro_Minoan_js	0	36595
built_ins_RegExp_property_escapes_generated_Script_Extensions___Duployan_js	0	36225
built_ins_RegExp_property_escapes_generated_Script_Extensions___Han_js	0	41454
built_ins_RegExp_property_escapes_generated_Script_Extensions___Kaithi_js	0	42279
built_ins_RegExp_property_escapes_generated_Script_Extensions___Elymaic_js	0	31887
built_ins_RegExp_property_escapes_generated_Script___Tai_Tham_js	0	36681
built_ins_RegExp_property_escapes_generated_Script_Extensions___Garay_js	0	37564
language_statements_for_await_of_async_gen_dstr_var_ary_ptrn_elem_ary_empty_init_js	0	8768
built_ins_RegExp_property_escapes_generated_Script_Extensions___Gothic_js	0	40298
built_ins_RegExp_property_escapes_generated_Script_Extensions___Gujarati_js	0	45617
built_ins_TypedArrayConstructors_BigUint64Array_length_js	0	27204
built_ins_RegExp_property_escapes_generated_Script_Extensions___Hangul_js	0	37935
built_ins_RegExp_property_escapes_generated_Script_Extensions___Hebrew_js	0	36571
built_ins_RegExp_property_escapes_generated_Script_Extensions___Coptic_js	0	44404
built_ins_TypedArray_prototype_forEach_BigInt_callbackfn_detachbuffer_js	0	15758
built_ins_RegExp_property_escapes_generated_Script___Thaana_js	0	35488
built_ins_RegExp_property_escapes_generated_Script_Extensions___Imperial_Aramaic_js	0	38293
built_ins_RegExp_property_escapes_generated_Script_Extensions___Inscriptional_Pahlavi_js	0	38902
built_ins_RegExp_property_escapes_generated_Script_Extensions___Javanese_js	0	40788
built_ins_RegExp_property_escapes_generated_Script_Extensions___Kannada_js	0	45346
built_ins_String_prototype_padStart_function_length_js	0	30119
built_ins_RegExp_property_escapes_generated_Script_Extensions___Kawi_js	0	25266
built_ins_RegExp_property_escapes_generated_Script___Sidetic_js	0	34158
built_ins_RegExp_property_escapes_generated_Script___Han_js	0	37499
built_ins_RegExp_property_escapes_generated_Script___Hebrew_js	0	32953
built_ins_RegExp_property_escapes_generated_Script___Gurung_Khema_js	0	34417
built_ins_RegExp_property_escapes_generated_Script___Palmyrene_js	0	36722
language_statements_for_await_of_async_gen_dstr_let_async_ary_ptrn_elision_js	0	17648
built_ins_RegExp_property_escapes_generated_Script___Runic_js	0	41237
built_ins_RegExp_property_escapes_generated_Script___Ol_Chiki_js	0	31472
built_ins_RegExp_property_escapes_generated_Script___Hanunoo_js	0	39666
built_ins_RegExp_property_escapes_generated_Script___Kaithi_js	0	41393
built_ins_RegExp_property_escapes_generated_Script___Myanmar_js	0	41409
built_ins_RegExp_property_escapes_generated_Script___Meetei_Mayek_js	0	40632
built_ins_RegExp_property_escapes_generated_Script___Inherited_js	0	47992
language_statements_async_function_forbidden_ext_b1_async_func_decl_forbidden_ext_direct_access_prop_arguments_js	0	17151
built_ins_RegExp_property_escapes_generated_Script___Old_Hungarian_js	0	39267
built_ins_RegExp_property_escapes_generated_Script___Miao_js	0	39708
built_ins_String_prototype_trim_15_5_4_20_2_5_js	0	6792
built_ins_RegExp_property_escapes_generated_Script___Mahajani_js	0	50496
built_ins_RegExp_property_escapes_generated_Script___Gunjala_Gondi_js	0	44625
built_ins_RegExp_property_escapes_generated_Script___Nushu_js	0	31082
built_ins_RegExp_property_escapes_generated_Script___Malayalam_js	0	31618
built_ins_RegExp_property_escapes_generated_Script___Khojki_js	0	37178
built_ins_RegExp_property_escapes_generated_Script___Katakana_js	0	36178
built_ins_TypedArrayConstructors_from_BigInt_property_abrupt_completion_js	0	14301
built_ins_RegExp_property_escapes_generated_Script___Nyiakeng_Puachue_Hmong_js	0	36880
built_ins_RegExp_property_escapes_generated_Script___Medefaidrin_js	0	40766
built_ins_RegExp_property_escapes_generated_Script___Lao_js	0	35449
language_statements_for_await_of_async_func_dstr_var_ary_ptrn_elem_obj_prop_id_js	0	14073
built_ins_RegExp_property_escapes_generated_Script___Masaram_Gondi_js	0	36147
built_ins_RegExp_property_escapes_generated_Script___Lycian_js	0	34226
built_ins_RegExp_property_escapes_generated_Script___Latin_js	0	35398
built_ins_RegExp_property_escapes_generated_Script___Linear_B_js	0	34931
built_ins_RegExp_property_escapes_generated_Script___Nabataean_js	0	34157
built_ins_RegExp_property_escapes_generated_Script___Inscriptional_Parthian_js	0	42856
built_ins_RegExp_property_escapes_generated_Script___Saurashtra_js	0	37775
built_ins_Proxy_has_return_false_target_prop_exists_js	0	11883
built_ins_RegExp_property_escapes_generated_Script___Lisu_js	0	24157
built_ins_RegExp_property_escapes_generated_Script___Limbu_js	0	42495
built_ins_RegExp_property_escapes_generated_Script___Makasar_js	0	40305
built_ins_Promise_prototype_then_S25_4_5_3_A5_3_T1_js	0	20791
built_ins_RegExp_property_escapes_generated_Script___Gurmukhi_js	0	35100
built_ins_RegExp_property_escapes_generated_Script___Hanifi_Rohingya_js	0	36746
built_ins_RegExp_property_escapes_generated_Script___Mandaic_js	0	37845
built_ins_TypedArray_prototype_at_coerced_index_resize_js	0	27176
built_ins_RegExp_property_escapes_generated_Script___Siddham_js	0	39462
built_ins_RegExp_property_escapes_generated_Script___Meroitic_Cursive_js	0	38429
language_statements_class_async_gen_method_static_yield_star_getiter_sync_returns_null_throw_js	0	9918
built_ins_RegExp_property_escapes_generated_Script___Psalter_Pahlavi_js	0	34467
built_ins_ArrayBuffer_prototype_transfer_from_resizable_to_zero_js	0	10691
built_ins_RegExp_property_escapes_generated_Script___Rejang_js	0	37828
language_expressions_class_dstr_async_gen_meth_ary_ptrn_elem_id_init_hole_js	0	18335
built_ins_RegExp_property_escapes_generated_Script___Modi_js	0	34005
built_ins_RegExp_property_escapes_generated_Script___Mongolian_js	0	40874
built_ins_RegExp_property_escapes_generated_Script___Khmer_js	0	37616
built_ins_RegExp_property_escapes_generated_Script___Gothic_js	0	36298
built_ins_RegExp_property_escapes_generated_Script___Multani_js	0	32400
built_ins_RegExp_property_escapes_generated_Script___Nag_Mundari_js	0	44116
built_ins_RegExp_property_escapes_generated_Script___Hatran_js	0	32772
built_ins_RegExp_property_escapes_generated_Script___New_Tai_Lue_js	0	40759
built_ins_RegExp_property_escapes_generated_Script___Old_Turkic_js	0	36958
built_ins_RegExp_property_escapes_generated_Script___Old_Italic_js	0	38166
built_ins_RegExp_property_escapes_generated_Script___Old_Permic_js	0	36329
built_ins_RegExp_property_escapes_generated_Script___Old_Persian_js	0	47071
built_ins_RegExp_property_escapes_generated_Script___Old_Sogdian_js	0	35354
built_ins_RegExp_property_escapes_generated_Script___Old_Uyghur_js	0	38218
built_ins_RegExp_property_escapes_generated_Script___Lydian_js	0	35659
built_ins_RegExp_property_escapes_generated_Script___Pau_Cin_Hau_js	0	43972
built_ins_RegExp_property_escapes_generated_Script___Osage_js	0	35909
language_expressions_async_generator_dstr_named_obj_ptrn_id_init_fn_name_class_js	0	12316
built_ins_RegExp_property_escapes_generated_Script___Phoenician_js	0	37468
built_ins_RegExp_property_escapes_generated_Script___Greek_js	0	37103
built_ins_RegExp_property_escapes_generated_Script___Shavian_js	0	41415
built_ins_RegExp_property_escapes_generated_Script___Kannada_js	0	32416
built_ins_RegExp_property_escapes_generated_Script___Sora_Sompeng_js	0	39096
built_ins_RegExp_property_escapes_generated_Script___Cyrillic_js	0	35909
built_ins_RegExp_property_escapes_generated_General_Category___Other_Letter_js	0	52642
built_ins_RegExp_property_escapes_generated_General_Category___Control_js	0	64125
built_ins_RegExp_property_escapes_generated_Lowercase_js	0	26590
built_ins_RegExp_property_escapes_generated_Script___Garay_js	0	32000
built_ins_RegExp_property_escapes_generated_Regional_Indicator_js	0	29142
built_ins_RegExp_property_escapes_generated_General_Category___Final_Punctuation_js	0	48939
built_ins_RegExp_property_escapes_generated_Script___Ethiopic_js	0	35844
built_ins_RegExp_property_escapes_generated_General_Category___Private_Use_js	0	57090
built_ins_RegExp_property_escapes_generated_General_Category___Mark_js	0	64270
built_ins_TypedArray_prototype_set_typedarray_arg_targetbuffer_detached_during_tointeger_offset_throws_js	0	26873
built_ins_RegExp_property_escapes_generated_General_Category___Enclosing_Mark_js	0	44061
built_ins_RegExp_property_escapes_generated_General_Category___Lowercase_Letter_js	0	48411
built_ins_RegExp_property_escapes_generated_Script___Arabic_js	0	39104
built_ins_RegExp_property_escapes_generated_General_Category___Math_Symbol_js	0	43882
built_ins_RegExp_property_escapes_generated_General_Category___Letter_js	0	48021
built_ins_RegExp_property_escapes_generated_Script___Cypriot_js	0	42879
built_ins_RegExp_property_escapes_generated_General_Category___Other_Symbol_js	0	65749
built_ins_RegExp_property_escapes_generated_Extender_js	0	37820
built_ins_RegExp_property_escapes_generated_IDS_Trinary_Operator_js	0	27497
built_ins_RegExp_property_escapes_generated_General_Category___Modifier_Letter_js	0	57331
built_ins_DataView_length_js	0	31161
built_ins_RegExp_property_escapes_generated_General_Category___Space_Separator_js	0	57284
built_ins_RegExp_property_escapes_generated_Script___Cuneiform_js	0	42153
built_ins_RegExp_property_escapes_generated_General_Category___Nonspacing_Mark_js	0	44420
built_ins_RegExp_property_escapes_generated_Script___Chorasmian_js	0	37732
built_ins_RegExp_property_escapes_generated_Math_js	0	40410
built_ins_RegExp_property_escapes_generated_General_Category___Surrogate_js	0	44686
built_ins_RegExp_property_escapes_generated_Script___Beria_Erfe_js	0	37918
built_ins_RegExp_property_escapes_generated_Join_Control_js	0	28686
built_ins_RegExp_property_escapes_generated_General_Category___Close_Punctuation_js	0	56061
built_ins_RegExp_property_escapes_generated_General_Category___Number_js	0	54365
built_ins_RegExp_property_escapes_generated_General_Category___Currency_Symbol_js	0	40736
built_ins_RegExp_property_escapes_generated_General_Category___Open_Punctuation_js	0	41769
language_expressions_object_method_definition_async_gen_yield_star_next_then_non_callable_symbol_fulfillpromise_js	0	14866
built_ins_RegExp_property_escapes_generated_Script___Caucasian_Albanian_js	0	37901
built_ins_RegExp_property_escapes_generated_General_Category___Spacing_Mark_js	0	63321
built_ins_RegExp_property_escapes_generated_General_Category___Line_Separator_js	0	44995
built_ins_RegExp_property_escapes_generated_General_Category___Symbol_js	0	44101
built_ins_RegExp_property_escapes_generated_Grapheme_Base_js	0	47520
built_ins_RegExp_property_escapes_generated_General_Category___Separator_js	0	50862
built_ins_RegExp_property_escapes_generated_Grapheme_Extend_js	0	29007
built_ins_ArrayBuffer_prototype_transferToFixedLength_this_is_sharedarraybuffer_js	0	12473
built_ins_RegExp_property_escapes_generated_IDS_Binary_Operator_js	0	29820
language_module_code_top_level_await_module_import_rejection_js	1	36790
built_ins_RegExp_property_escapes_generated_Emoji_Modifier_Base_js	0	34952
language_statements_async_generator_dstr_dflt_obj_ptrn_prop_id_init_js	0	13003
built_ins_RegExp_property_escapes_generated_Quotation_Mark_js	0	24521
built_ins_RegExp_property_escapes_generated_General_Category___Connector_Punctuation_js	0	45639
built_ins_RegExp_property_escapes_generated_Logical_Order_Exception_js	0	30627
built_ins_RegExp_property_escapes_generated_Script___Buhid_js	0	36144
built_ins_RegExp_property_escapes_generated_Pattern_Syntax_js	0	27867
built_ins_RegExp_property_escapes_generated_Script___Bassa_Vah_js	0	34912
built_ins_RegExp_property_escapes_generated_Script___Common_js	0	58059
built_ins_RegExp_property_escapes_generated_Script___Avestan_js	0	35746
language_expressions_dynamic_import_namespace_await_ns_get_sym_not_found_js	0	16634
built_ins_RegExp_property_escapes_generated_Script___Dogra_js	0	34201
built_ins_RegExp_property_escapes_generated_Script___Ahom_js	0	23938
built_ins_RegExp_property_escapes_generated_Script___Balinese_js	0	38477
built_ins_RegExp_property_escapes_generated_Script___Bopomofo_js	0	43161
built_ins_Atomics_waitAsync_bigint_no_spurious_wakeup_on_and_js	0	1001676
built_ins_RegExp_property_escapes_generated_Script___Brahmi_js	0	33136
built_ins_AggregateError_prototype_prop_desc_js	0	25228
built_ins_RegExp_property_escapes_generated_Script___Braille_js	0	48041
built_ins_RegExp_property_escapes_generated_Script___Cherokee_js	0	36842
built_ins_RegExp_property_escapes_generated_Script___Coptic_js	0	48022
built_ins_RegExp_property_escapes_generated_Script___Deseret_js	0	37220
built_ins_RegExp_property_escapes_generated_Radical_js	0	17936
built_ins_RegExp_named_groups_groups_object_subclass_sans_js	0	12856
built_ins_RegExp_lookBehind_sliced_strings_js	0	13511
built_ins_RegExp_lookBehind_do_not_backtrack_js	0	9782
built_ins_RegExp_match_indices_indices_array_unicode_property_names_js	0	19603
language_statements_class_elements_async_gen_private_method_static_yield_star_next_then_non_callable_null_fulfillpromise_js	0	12163
built_ins_RegExp_lookBehind_alternations_js	0	19433
built_ins_RegExp_named_groups_non_unicode_match_js	0	26470
built_ins_RegExp_lookBehind_greedy_loop_js	0	9525
built_ins_TypedArrayConstructors_prototype_reduceRight_inherited_js	0	13334
built_ins_RegExp_lookBehind_misc_js	0	15974
built_ins_RegExp_lookBehind_simple_fixed_length_js	0	19153
language_expressions_class_async_method_forbidden_ext_b1_cls_expr_async_meth_forbidden_ext_direct_access_prop_caller_js	0	10880
built_ins_String_prototype_matchAll_regexp_is_undefined_or_null_invokes_matchAll_js	0	10830
built_ins_RegExp_lookBehind_captures_js	0	16048
built_ins_RegExp_named_groups_string_replace_get_js	0	14238
built_ins_RegExp_property_escapes_non_binary_property_without_value_General_Category_negated_js	1	9512
built_ins_RegExp_lookBehind_word_boundary_js	0	14756
language_statements_for_await_of_async_func_dstr_var_async_ary_ptrn_rest_id_exhausted_js	0	18974
built_ins_RegExp_lookBehind_back_references_to_captures_js	0	9368
built_ins_RegExp_named_groups_groups_object_js	0	40311
built_ins_RegExp_named_groups_unicode_match_js	0	22166
built_ins_RegExp_lookBehind_sticky_js	0	10905
built_ins_RegExp_lookBehind_mutual_recursive_js	0	13562
language_module_code_top_level_await_syntax_for_await_await_expr_nested_js	0	39210
built_ins_RegExp_named_groups_unicode_property_names_invalid_js	0	9280
built_ins_Reflect_set_set_value_on_accessor_descriptor_js	0	8986
built_ins_RegExp_match_indices_indices_array_matched_js	0	15009
built_ins_RegExp_property_escapes_generated_Dash_js	0	38251
built_ins_RegExp_named_groups_functional_replace_global_js	0	14417
built_ins_RegExp_named_groups_lookbehind_js	0	23509
built_ins_RegExp_named_groups_groups_object_undefined_js	0	37817
built_ins_RegExp_property_escapes_generated_Bidi_Mirrored_js	0	50518
built_ins_RegExp_lookBehind_captures_negative_js	0	9964
language_expressions_class_async_gen_method_static_yield_star_getiter_sync_returns_undefined_throw_js	0	14178
built_ins_RegExp_property_escapes_binary_property_with_value_ASCII___F_js	1	10140
built_ins_RegExp_match_indices_indices_groups_object_js	0	38250
built_ins_RegExp_property_escapes_generated_Deprecated_js	0	33602
built_ins_RegExp_match_indices_indices_array_unicode_match_js	0	50242
built_ins_RegExp_property_escapes_unsupported_binary_property_Full_Composition_Exclusion_negated_js	1	6478
built_ins_RegExp_property_escapes_character_class_range_no_dash_start_js	1	9597
built_ins_RegExp_property_escapes_generated_Changes_When_Uppercased_js	0	44379
built_ins_RegExp_named_groups_groups_properties_js	0	39802
built_ins_RegExp_property_escapes_binary_property_with_value_ASCII___Y_js	1	9490
built_ins_RegExp_lookBehind_variable_length_js	0	10293
built_ins_RegExp_match_indices_indices_array_element_js	0	12122
built_ins_RegExp_property_escapes_binary_property_with_value_ASCII___N_negated_js	1	7801
built_ins_RegExp_named_groups_non_unicode_property_names_js	0	18279
built_ins_RegExp_property_escapes_generated_Changes_When_Casefolded_js	0	43629
built_ins_RegExp_property_escapes_generated_ASCII_js	0	27368
built_ins_RegExp_named_groups_string_replace_numbered_js	0	14882
built_ins_RegExp_property_escapes_binary_property_with_value_ASCII___F_negated_js	1	8390
built_ins_Atomics_compareExchange_length_js	0	31088
built_ins_RegExp_named_groups_string_replace_undefined_js	0	13447
built_ins_RegExp_property_escapes_binary_property_with_value_ASCII___Invalid_js	1	7782
built_ins_TypedArray_prototype_some_resizable_buffer_shrink_mid_iteration_js	0	55161
built_ins_RegExp_named_groups_unicode_property_names_valid_js	0	28674
built_ins_Proxy_has_call_in_js	0	11636
built_ins_RegExp_property_escapes_binary_property_with_value_ASCII___Yes_negated_js	1	10344
built_ins_RegExp_property_escapes_binary_property_with_value_ASCII___No_negated_js	1	10551
built_ins_RegExp_named_groups_string_replace_nocaptures_js	0	17382
built_ins_TypedArray_prototype_indexOf_BigInt_return_abrupt_tointeger_fromindex_js	0	17297
built_ins_RegExp_match_indices_indices_property_js	0	41581
built_ins_RegExp_property_escapes_generated_Changes_When_Titlecased_js	0	41024
built_ins_RegExp_property_escapes_binary_property_with_value_ASCII___Yes_js	1	9242
built_ins_RegExp_property_escapes_character_class_range_end_js	1	9916
built_ins_RegExp_property_escapes_generated_Bidi_Control_js	0	38462
built_ins_RegExp_named_groups_non_unicode_references_js	0	17657
built_ins_RegExp_property_escapes_generated_ASCII_Hex_Digit_js	0	25843
built_ins_RegExp_property_escapes_generated_Alphabetic_js	0	41336
built_ins_RegExp_property_escapes_character_class_range_no_dash_end_js	1	10496
built_ins_RegExp_property_escapes_generated_Assigned_js	0	39925
built_ins_RegExp_lookahead_quantifier_match_groups_js	0	11748
built_ins_RegExp_property_escapes_generated_Default_Ignorable_Code_Point_js	0	42999
language_statements_class_async_gen_method_yield_star_getiter_async_not_callable_string_throw_js	0	34102
built_ins_RegExp_property_escapes_generated_Diacritic_js	0	66674
built_ins_RegExp_property_escapes_generated_Emoji_Component_js	0	40349
built_ins_RegExp_S15_10_4_1_A8_T13_js	0	9032
built_ins_RegExp_S15_10_4_1_A3_T1_js	0	8972
built_ins_RegExp_S15_10_2_8_A3_T9_js	0	14242
built_ins_RegExp_S15_10_2_8_A4_T1_js	0	7920
built_ins_RegExp_S15_10_2_8_A4_T5_js	0	8074
language_expressions_class_elements_same_line_gen_rs_static_async_method_privatename_identifier_alt_js	0	19097
built_ins_encodeURI_S15_1_3_3_A3_2_T3_js	0	8460
built_ins_RegExp_call_with_non_regexp_same_constructor_js	0	10213
built_ins_RegExp_dotall_without_dotall_unicode_js	0	13588
built_ins_RegExp_S15_10_2_8_A4_T9_js	0	7968
built_ins_RegExp_from_regexp_like_get_source_err_js	0	8413
built_ins_RegExp_S15_10_3_1_A1_T3_js	0	7552
built_ins_TypedArray_prototype_set_BigInt_array_arg_return_abrupt_from_src_length_js	0	14861
built_ins_RegExp_S15_10_4_1_A8_T12_js	0	7705
built_ins_RegExp_S15_10_3_1_A3_T1_js	0	7759
built_ins_Atomics_notify_non_views_js	0	18246
built_ins_RegExp_S15_10_4_1_A5_T1_js	0	8096
built_ins_RegExp_S15_10_4_1_A5_T9_js	0	7547
built_ins_RegExp_from_regexp_like_get_ctor_err_js	0	9433
built_ins_RegExp_S15_10_4_1_A2_T2_js	0	8688
built_ins_RegExp_S15_10_2_8_A5_T2_js	0	6997
built_ins_Atomics_sub_validate_arraytype_before_index_coercion_js	0	13279
built_ins_RegExp_S15_10_4_1_A5_T6_js	0	6829
language_statements_for_await_of_async_gen_dstr_let_ary_init_iter_get_err_js	0	13399
built_ins_RegExp_S15_10_4_1_A4_T1_js	0	7783
built_ins_RegExp_S15_10_4_1_A8_T3_js	0	8419
built_ins_RegExp_S15_10_2_9_A1_T2_js	0	6871
built_ins_RegExp_dotall_with_dotall_unicode_js	0	14429
built_ins_RegExp_from_regexp_like_flag_override_js	0	9933
built_ins_RegExp_S15_10_3_1_A1_T2_js	0	8570
built_ins_RegExp_S15_10_4_1_A4_T4_js	0	10690
built_ins_RegExp_S15_10_4_1_A5_T4_js	0	6346
built_ins_RegExp_S15_10_4_1_A5_T7_js	0	7965
built_ins_RegExp_S15_10_7_A2_T1_js	0	8312
built_ins_RegExp_S15_10_4_1_A5_T8_js	0	9061
built_ins_RegExp_S15_10_2_8_A4_T3_js	0	7155
built_ins_RegExp_call_with_regexp_match_falsy_js	0	9168
built_ins_RegExp_S15_10_4_1_A7_T2_js	0	6785
built_ins_RegExp_S15_10_4_1_A8_T10_js	0	8096
built_ins_RegExp_S15_10_3_1_A3_T2_js	0	10661
built_ins_RegExp_S15_10_2_8_A4_T8_js	0	7784
built_ins_RegExp_S15_10_4_1_A8_T2_js	0	9068
built_ins_RegExp_S15_10_7_A1_T1_js	0	10659
built_ins_RegExp_S15_10_4_1_A8_T4_js	0	8951
built_ins_RegExp_S15_10_4_1_A3_T2_js	0	8838
built_ins_RegExp_S15_10_4_1_A8_T5_js	0	13466
built_ins_RegExp_S15_10_4_1_A9_T3_js	0	9016
language_statements_class_dstr_async_gen_meth_static_ary_init_iter_no_close_js	0	16359
built_ins_RegExp_S15_10_5_A1_js	0	7089
built_ins_RegExp_S15_10_5_A2_T1_js	0	10292
built_ins_RegExp_S15_10_5_A2_T2_js	0	7378
built_ins_TypedArrayConstructors_internals_Delete_indexed_value_sab_strict_js	0	34513
built_ins_RegExp_S15_10_7_A3_T1_js	0	9452
built_ins_RegExp_Symbol_species_return_value_js	0	7679
language_statements_class_elements_async_gen_private_method_yield_spread_obj_js	0	14669
built_ins_String_prototype_substring_S15_5_4_15_A1_T12_js	0	11905
built_ins_RegExp_S15_10_2_9_A1_T1_js	0	6993
built_ins_RegExp_call_with_regexp_not_same_constructor_js	0	8297
built_ins_RegExp_S15_10_4_1_A8_T9_js	0	12931
built_ins_RegExp_S15_10_2_8_A5_T1_js	0	7915
built_ins_RegExp_dotall_with_dotall_js	0	12306
built_ins_RegExp_Symbol_species_length_js	0	24693
built_ins_RegExp_from_regexp_like_short_circuit_js	0	9095
built_ins_RegExp_from_regexp_like_js	0	9684
language_expressions_async_generator_dstr_named_ary_ptrn_elem_ary_empty_iter_js	0	12074
built_ins_RegExp_S15_10_2_7_A5_T10_js	0	8930
built_ins_RegExp_S15_10_2_8_A2_T2_js	0	10362
built_ins_RegExp_S15_10_2_7_A4_T14_js	0	14795
built_ins_RegExp_S15_10_2_7_A5_T11_js	0	9044
built_ins_RegExp_S15_10_2_7_A4_T10_js	0	15638
built_ins_RegExp_S15_10_2_7_A3_T6_js	0	10850
built_ins_RegExp_S15_10_2_7_A3_T13_js	0	11852
built_ins_RegExp_S15_10_2_8_A3_T12_js	0	7111
built_ins_Atomics_wait_symbol_for_timeout_throws_js	0	9685
built_ins_RegExp_S15_10_2_7_A5_T4_js	0	9027
built_ins_RegExp_S15_10_2_7_A5_T6_js	0	7538
